"","user","FigureRotation","EmbeddedFigure","LetterSets","Vocab","AddSubtract","MarkXYI","MarkXYII","MarkThetaI","MarkThetaII","Right Triangle Trig I","Right Triangle Trig II","Right Triangle Trig III","Right Triangle Trig IV","Right Triangle Trig V","TrigIDs","MA.GoodatMath","MA.ImportantDoWell","MA.NaturallyBetter","MA.EffortImportant","MA.UnderstandQuickly","MA.ThinkCarefully","MA.PlugInNum","MA.PatternsOverCalc","MA.ExcitingIntimidating","SA.ChairParts","SA.SpatialRel","SA.Diagrams","HSMath","PostHSMath"
"684",1691,85,60,0.214905274274339,0.502259552641604,75,30,80,25,91.7,0,100,0,0,0,8.3,5,5,2,7,2,7,3,6,3,3,6,7,3,2
"685",1692,85,70,0.214905274274339,1.50556007429527,93.8,10,70,83.3,100,100,100,100,66.7,66.7,58.3,6,7,6,6,5,6,4,4,4,6,4,7,4,3
"686",1692,85,70,0.214905274274339,1.50556007429527,93.8,10,70,83.3,100,100,100,100,66.7,66.7,58.3,5,6,6,5,4,7,2,4,5,4,4,4,4,4
"687",1693,95,75,-0.0734217275968895,1.93260593735812,93.8,50,90,91.7,83.3,100,100,100,55.6,44.4,41.7,7,7,4,6,5,7,1,4,6,7,7,5,4,3
"688",1695,90,90,-0.0734217275968895,-0.49589583813179,96.9,90,80,41.7,100,0,100,100,11.1,11.1,16.7,5,5,6,3,6,5,7,7,4,5,6,6,2,3
"689",1696,70,35,-0.0734217275968895,0.502259552641604,90.6,90,100,25,91.7,66.7,66.7,100,11.1,11.1,25,2,5,4,5,5,6,4,5,2,2,2,3,2,1
"690",1697,50,55,-2.08310396452022,-1.21106903049005,68.8,10,20,25,91.7,100,0,66.7,0,0,16.7,6,3,6,6,6,4,6,6,6,5,6,6,4,1
"691",1697,50,55,-2.08310396452022,-1.21106903049005,68.8,10,20,25,91.7,100,0,66.7,0,0,16.7,6,6,7,6,4,5,5,5,5,6,6,6,4,1
"692",1698,45,50,-0.361748729468118,-0.784023167427203,84.4,20,80,33.3,91.7,0,66.7,33.3,0,11.1,25,1,7,7,2,7,6,7,4,1,4,4,2,3,4
"693",1699,95,75,0.498928888057936,1.93260593735812,87.5,0,0,25,75,0,0,0,0,11.1,50,1,6,7,7,7,7,6,5,1,6,7,7,4,1
"694",1700,95,70,1.35960650558399,-0.212913639716653,43.8,50,30,33.3,100,0,0,0,11.1,0,41.7,5,6,6,6,5,6,6,6,6,7,7,7,3,1
"695",1702,60,70,0.214905274274339,-0.49589583813179,84.4,50,80,25,100,0,0,0,11.1,55.6,41.7,3,6,6,4,4,6,3,5,2,3,4,5,4,2
"696",1703,70,50,-2.08310396452022,0.502259552641604,78.1,0,10,25,100,0,0,0,0,0,33.3,2,7,7,7,5,5,3,2,6,7,7,7,5,5
"697",1704,90,65,1.64793350745522,1.93260593735812,100,80,80,33.3,100,33.3,33.3,66.7,0,0,41.7,6,6,6,5,5,6,5,4,6,6,7,6,2,3
"698",1705,70,65,-0.0734217275968895,-0.784023167427203,46.9,0,20,25,83.3,0,100,0,0,11.1,8.3,3,6,6,5,4,6,4,4,3,4,4,5,3,2
"699",1707,90,80,0.214905274274339,-0.639959502779497,90.6,0,0,91.7,100,100,100,100,33.3,55.6,50,6,7,7,4,4,6,5,6,6,6,5,5,2,1
"700",1707,90,80,0.214905274274339,-0.639959502779497,90.6,0,0,91.7,100,100,100,100,33.3,55.6,50,6,6,7,4,3,4,4,4,5,6,5,7,2,2
"701",1708,80,75,0.498928888057936,-0.639959502779497,90.6,100,90,75,100,0,100,0,0,11.1,25,5,6,6,5,3,5,4,4,6,5,4,5,1,3
"702",1708,80,75,0.498928888057936,-0.639959502779497,90.6,100,90,75,100,0,100,0,0,11.1,25,5,6,6,5,3,4,5,3,7,5,3,6,1,3
"703",1709,90,65,1.35960650558399,1.36149640964757,84.4,60,80,25,83.3,0,0,0,0,0,25,5,5,6,7,4,7,4,5,3,6,6,6,3,4
"704",1711,65,55,-1.794776962649,-1.64326002443317,50,0,0,33.3,58.3,0,0,0,11.1,0,33.3,6,6,5,5,5,7,6,5,4,6,5,4,1,3
"705",1713,85,50,0.214905274274339,0.0752136895787599,87.5,30,60,100,91.7,100,100,100,0,22.2,41.7,1,4,7,1,6,6,6,6,1,6,6,5,3,3
"706",1715,70,60,0.214905274274339,-0.49589583813179,90.6,50,0,50,83.3,33.3,100,100,0,0,16.7,2,6,6,5,2,6,7,6,1,6,5,6,4,5
"707",1716,95,85,-0.934099345122943,0.0752136895787599,96.9,100,90,91.7,100,100,100,100,33.3,33.3,16.7,6,5,4,2,3,6,2,6,6,7,7,7,4,4
"708",1717,60,60,-0.645772343251715,-1.35513269513775,90.6,0,0,25,75,0,33.3,0,0,0,25,1,5,7,3,7,6,6,5,1,7,5,6,3,1
"709",1717,60,60,-0.645772343251715,-1.35513269513775,90.6,0,0,25,75,0,33.3,0,0,0,25,1,6,7,3,6,7,5,5,1,6,5,5,3,1
"710",1718,70,60,-1.22242634699417,-1.21106903049005,90.6,50,40,91.7,83.3,100,100,66.7,11.1,11.1,16.7,5,7,4,7,4,7,5,4,5,7,6,7,4,5
"711",1719,75,75,0.214905274274339,-0.49589583813179,90.6,70,80,100,100,0,33.3,0,22.2,11.1,25,1,6,7,3,2,6,6,3,2,6,3,4,2,2
"712",1720,100,70,1.35960650558399,0.502259552641604,96.9,80,100,25,100,100,33.3,66.7,0,0,33.3,5,6,6,5,4,5,4,3,5,7,4,6,4,1
"713",1721,45,70,-2.65545458017505,-0.49589583813179,15.6,0,0,25,33.3,0,0,0,0,0,16.7,2,7,7,7,7,7,5,5,4,6,5,5,4,5
"714",1722,70,50,-1.50644996077777,-1.06700536584234,100,0,0,25,50,0,66.7,0,0,0,25,5,7,7,4,4,7,3,4,4,6,6,7,3,3
"715",1722,70,50,-1.50644996077777,-1.06700536584234,100,0,0,25,50,0,66.7,0,0,0,25,6,6,7,3,5,7,5,3,5,5,5,6,3,3
"716",1723,55,55,-1.794776962649,1.07336908035215,40.6,30,10,25,75,0,0,0,0,0,25,5,6,3,7,2,6,6,3,4,6,7,5,5,4
"717",1724,65,75,1.07558289180039,1.6444786080627,75,100,60,25,100,0,100,100,11.1,88.9,16.7,5,6,3,6,2,4,2,6,2,5,5,6,4,2
"718",1725,65,55,-0.0734217275968895,-1.35513269513775,93.8,20,40,25,100,0,0,0,0,0,16.7,5,6,7,3,3,6,4,5,3,3,3,5,3,2
"719",1726,70,90,0.498928888057936,1.50556007429527,93.8,70,90,83.3,100,100,100,66.7,44.4,55.6,25,4,4,5,6,5,5,3,4,4,6,5,3,3,3
"720",1726,70,90,0.498928888057936,1.50556007429527,93.8,70,90,83.3,100,100,100,66.7,44.4,55.6,25,5,5,5,3,5,6,3,6,6,6,6,4,3,2
"721",1727,40,55,-1.794776962649,-0.49589583813179,62.5,20,60,25,100,66.7,100,0,0,0,41.7,2,6,3,6,5,6,7,4,2,7,6,7,3,3
"722",1728,70,70,-0.934099345122943,1.50556007429527,96.9,100,80,25,100,0,100,0,0,0,25,2,5,6,2,6,6,6,2,1,5,5,5,2,1
"723",1729,90,65,1.07558289180039,0.64632321728931,90.6,40,60,91.7,100,33.3,100,100,100,100,83.3,6,7,3,7,5,2,4,3,4,5,4,6,5,5
"724",1730,70,25,-0.0734217275968895,-0.639959502779497,78.1,30,60,66.7,91.7,0,33.3,0,0,0,33.3,4,5,5,7,6,6,4,5,3,6,5,7,4,3
"725",1732,80,65,-0.645772343251715,0.64632321728931,100,80,90,100,100,100,100,100,0,0,16.7,5,6,7,5,5,6,5,5,5,6,6,6,4,4
"726",1733,70,60,0.498928888057936,0.0752136895787599,96.9,70,50,50,100,0,100,100,0,0,41.7,6,7,6,6,6,6,5,4,5,7,7,5,4,1
"727",1735,90,80,1.07558289180039,0.358195887993897,90.6,90,90,41.7,100,0,0,0,0,0,25,5,5,5,5,5,6,6,6,5,2,1,1,4,2
"728",1736,25,45,-1.50644996077777,-0.49589583813179,75,0,0,25,66.7,0,0,0,0,0,16.7,2,5,6,3,6,6,6,6,6,6,6,6,3,1
"729",1737,90,45,0.787255889929164,1.6444786080627,81.2,80,100,100,100,100,100,100,44.4,44.4,41.7,5,6,6,4,6,7,5,6,5,6,5,7,4,1
"730",1737,90,45,0.787255889929164,1.6444786080627,81.2,80,100,100,100,100,100,100,44.4,44.4,41.7,6,7,5,6,4,7,6,6,5,7,6,5,4,1
"731",1738,100,85,1.64793350745522,2.07666960200582,96.9,90,70,100,100,100,100,100,88.9,100,75,6,6,6,4,6,6,6,4,6,6,6,6,3,2
"732",1739,80,55,0.498928888057936,0.929305415704448,87.5,90,90,25,100,100,100,66.7,100,100,8.3,6,6,7,2,2,4,5,5,3,5,6,7,4,1
"733",1740,75,55,-1.50644996077777,-1.06700536584234,78.1,0,0,33.3,25,0,0,0,0,11.1,16.7,1,5,6,4,5,6,3,5,1,5,3,1,3,5
"734",1741,80,60,1.07558289180039,0.0752136895787599,93.8,80,90,100,100,100,100,100,44.4,66.7,50,6,7,6,5,6,7,5,4,4,7,5,7,4,1
"735",1743,75,50,-0.645772343251715,0.0752136895787599,71.9,60,80,66.7,100,0,66.7,0,0,0,41.7,5,6,6,6,3,6,6,6,5,6,6,7,2,1
"736",1744,75,65,0.498928888057936,-0.212913639716653,75,60,60,91.7,100,100,100,100,11.1,0,33.3,7,6,5,7,4,6,2,6,6,6,6,6,4,1
"737",1745,60,75,0.214905274274339,-0.49589583813179,90.6,90,90,66.7,100,100,100,100,11.1,0,25,6,5,7,6,5,6,4,4,3,6,5,7,4,1
"738",1747,75,70,1.07558289180039,-0.639959502779497,93.8,90,100,100,100,100,0,100,33.3,11.1,33.3,7,5,7,6,6,6,7,4,7,5,6,2,4,1
"739",1748,95,50,-0.361748729468118,-0.0688499750689463,90.6,20,20,83.3,75,66.7,100,100,22.2,11.1,58.3,5,6,5,7,5,6,3,4,4,2,4,5,4,4
"740",1749,80,70,1.07558289180039,-0.928086832074909,93.8,90,100,25,100,33.3,66.7,0,11.1,66.7,33.3,2,4,5,6,6,6,4,6,2,6,4,6,1,4
"741",1750,55,60,-0.361748729468118,0.219277354226466,75,0,70,25,91.7,0,66.7,0,11.1,55.6,25,4,5,5,4,3,6,2,5,4,7,4,6,4,1
"742",1751,60,40,-0.361748729468118,0.929305415704448,78.1,10,10,33.3,83.3,0,100,0,11.1,0,8.3,3,5,6,4,6,6,5,4,3,5,5,4,3,4
"743",1752,70,70,-0.0734217275968895,-1.21106903049005,71.9,20,60,100,91.7,33.3,100,33.3,0,0,25,6,6,7,3,7,7,6,6,5,6,5,6,5,5
"744",1753,85,55,0.498928888057936,-0.49589583813179,93.8,60,40,25,91.7,0,0,0,11.1,11.1,16.7,6,6,7,5,2,6,6,3,6,6,6,7,4,3
"745",1753,85,55,0.498928888057936,-0.49589583813179,93.8,60,40,25,91.7,0,0,0,11.1,11.1,16.7,6,6,7,2,2,6,2,4,7,7,7,7,4,3
"746",1754,50,35,-1.50644996077777,-1.21106903049005,68.8,0,0,33.3,66.7,0,33.3,0,0,0,33.3,1,4,7,1,5,6,6,4,1,3,5,3,3,3
"747",1755,60,75,0.214905274274339,0.64632321728931,87.5,70,80,91.7,91.7,100,100,100,55.6,22.2,25,7,6,6,3,5,7,2,3,6,6,7,6,5,4
"748",1756,85,45,-2.08310396452022,0.502259552641604,81.2,50,100,25,58.3,0,0,0,0,0,16.7,5,6,4,5,5,6,5,6,5,6,6,6,5,5
"749",1756,85,45,-2.08310396452022,0.502259552641604,81.2,50,100,25,58.3,0,0,0,0,0,16.7,5,6,3,6,5,7,4,3,5,6,5,6,3,4
"750",1758,70,70,1.07558289180039,-0.639959502779497,90.6,30,100,100,100,100,100,100,0,0,50,5,6,2,2,4,4,6,4,4,4,3,5,3,1
"751",1759,75,65,1.07558289180039,1.6444786080627,96.9,80,80,100,100,100,100,100,66.7,66.7,66.7,6,7,6,7,5,6,3,6,4,6,6,6,4,3
"752",1760,90,70,0.214905274274339,0.790386881937017,81.2,0,50,33.3,100,0,100,0,11.1,44.4,33.3,6,5,7,2,5,5,3,4,5,6,4,7,4,2
"753",1761,100,100,1.07558289180039,-0.212913639716653,93.8,100,100,100,100,0,100,100,11.1,88.9,50,5,7,6,6,5,7,3,7,3,6,5,7,3,1
"754",1762,75,65,-0.361748729468118,-0.0688499750689463,90.6,30,20,75,83.3,66.7,100,100,11.1,55.6,41.7,3,4,5,5,6,5,5,5,3,4,3,6,4,4
"755",1762,75,65,-0.361748729468118,-0.0688499750689463,90.6,30,20,75,83.3,66.7,100,100,11.1,55.6,41.7,3,5,4,6,6,6,5,5,2,2,3,5,4,4
"756",1763,90,50,0.498928888057936,1.07336908035215,93.8,80,100,100,100,100,100,100,100,100,83.3,5,5,6,3,3,3,4,3,4,5,5,3,3,5
"757",1764,85,55,1.35960650558399,1.36149640964757,93.8,0,0,25,100,0,0,0,0,0,8.3,4,6,6,5,4,6,4,5,3,6,6,5,3,5
"758",1765,70,65,-0.934099345122943,-1.21106903049005,90.6,100,90,100,100,100,100,100,0,0,25,5,5,4,6,5,6,5,4,2,5,5,6,5,2
"759",1765,70,65,-0.934099345122943,-1.21106903049005,90.6,100,90,100,100,100,100,100,0,0,25,5,6,5,6,3,7,5,4,3,5,5,5,5,2
"760",1766,75,65,1.07558289180039,0.929305415704448,90.6,70,90,25,100,0,100,100,22.2,44.4,41.7,5,5,6,7,2,7,3,5,2,3,3,6,4,2
"761",1767,100,95,0.214905274274339,-0.0688499750689463,100,90,100,100,100,100,100,100,44.4,77.8,25,3,7,5,7,3,5,6,6,5,6,4,7,4,1
"762",1768,70,65,1.35960650558399,1.50556007429527,96.9,90,70,100,91.7,100,100,100,33.3,55.6,66.7,6,4,6,3,6,6,6,6,4,5,5,5,5,5
"763",1768,70,65,1.35960650558399,1.50556007429527,96.9,90,70,100,91.7,100,100,100,33.3,55.6,66.7,6,6,5,3,6,6,2,6,6,6,6,6,5,5
"764",1770,80,70,0.787255889929164,0.502259552641604,93.8,60,80,25,91.7,100,100,100,100,100,50,5,6,7,2,3,6,3,6,4,6,5,6,4,2
"765",1772,65,40,-0.361748729468118,0.64632321728931,81.2,40,40,25,91.7,0,33.3,0,0,0,33.3,5,6,6,5,5,6,5,4,3,5,5,5,4,2
"766",1773,100,70,-1.50644996077777,0.790386881937017,96.9,30,70,100,100,100,100,100,44.4,66.7,58.3,4,6,5,7,6,6,5,5,6,5,4,6,2,3
"767",1774,60,75,0.498928888057936,-0.49589583813179,96.9,60,70,41.7,91.7,0,100,0,0,0,16.7,5,6,6,7,5,6,5,5,5,6,6,6,2,1
"768",1775,65,80,0.498928888057936,0.502259552641604,96.9,90,90,25,91.7,33.3,100,100,22.2,22.2,16.7,5,4,6,6,5,7,3,7,4,6,6,6,4,3
"769",1776,60,65,-0.645772343251715,-0.49589583813179,90.6,40,90,75,91.7,100,66.7,100,0,11.1,41.7,3,4,7,5,7,5,2,4,2,5,6,6,3,2
"770",1776,60,65,-0.645772343251715,-0.49589583813179,90.6,40,90,75,91.7,100,66.7,100,0,11.1,41.7,5,3,7,6,6,6,2,5,3,5,6,6,3,1
"771",1777,70,80,0.214905274274339,-0.928086832074909,96.9,70,100,25,100,0,100,100,0,66.7,25,5,6,6,7,3,7,2,4,2,2,2,5,5,5
"772",1778,70,85,1.07558289180039,-0.0688499750689463,68.8,80,100,100,100,0,66.7,0,11.1,0,25,6,7,3,7,7,7,7,4,6,6,2,7,3,4
"773",1779,100,100,0.787255889929164,-0.928086832074909,84.4,80,60,25,100,0,66.7,33.3,11.1,0,25,6,7,7,6,6,7,6,4,7,6,6,6,2,3
"774",1780,65,65,0.787255889929164,1.07336908035215,81.2,60,70,33.3,100,100,100,100,44.4,66.7,25,2,7,7,6,6,7,2,6,3,6,6,7,3,1
"775",1780,65,65,0.787255889929164,1.07336908035215,81.2,60,70,33.3,100,100,100,100,44.4,66.7,25,2,6,7,6,7,6,5,3,2,5,6,7,3,1
"776",1781,85,75,1.07558289180039,1.07336908035215,100,20,80,25,100,33.3,100,100,11.1,66.7,16.7,3,5,5,7,2,7,1,7,2,5,6,7,4,5
"777",1782,90,55,0.787255889929164,1.21743274499986,100,70,90,100,100,66.7,100,66.7,77.8,100,58.3,3,5,7,6,4,6,2,6,3,4,5,5,3,1
"778",1783,60,35,-2.08310396452022,-1.9262422228483,90.6,0,10,75,100,100,100,100,66.7,44.4,33.3,4,5,4,5,5,5,5,5,5,5,5,5,5,5
"779",1784,55,45,-1.22242634699417,0.502259552641604,81.2,30,30,75,100,0,100,0,0,0,41.7,6,6,6,6,5,6,2,2,7,6,6,6,5,5
"780",1785,60,85,0.214905274274339,0.64632321728931,96.9,10,10,91.7,100,100,100,100,66.7,55.6,91.7,2,2,6,2,5,6,5,5,3,5,5,5,5,1
"781",1785,60,85,0.214905274274339,0.64632321728931,96.9,10,10,91.7,100,100,100,100,66.7,55.6,91.7,2,4,6,5,4,5,5,5,3,4,5,4,5,5
"782",1785,60,85,0.214905274274339,0.64632321728931,96.9,10,10,91.7,100,100,100,100,66.7,55.6,91.7,2,2,4,3,3,5,5,5,3,5,5,5,6,6
"783",1786,65,55,0.498928888057936,1.93260593735812,78.1,0,0,75,100,0,100,100,11.1,33.3,25,3,4,6,5,4,6,4,5,2,6,5,4,4,1
"784",1788,60,80,-0.361748729468118,-0.0688499750689463,93.8,0,20,75,66.7,100,100,66.7,88.9,100,41.7,7,7,2,6,6,6,2,5,6,6,6,7,4,5
"785",1789,95,80,0.498928888057936,1.36149640964757,96.9,60,80,41.7,100,100,100,100,33.3,100,41.7,7,6,6,7,5,7,4,2,6,6,5,7,3,5
"786",1790,50,80,-0.361748729468118,-1.35513269513775,84.4,30,90,25,100,100,100,100,11.1,0,16.7,6,6,6,5,5,5,5,5,5,6,6,6,4,2
"787",1791,80,65,0.498928888057936,-0.49589583813179,84.4,70,60,100,100,33.3,100,100,11.1,33.3,25,5,6,6,3,3,6,5,4,3,5,6,7,3,2
"788",1792,55,75,-2.08310396452022,-0.49589583813179,37.5,0,0,25,66.7,0,33.3,0,0,0,16.7,6,6,2,7,2,7,2,5,5,6,5,6,3,1
"789",1793,80,70,1.07558289180039,0.358195887993897,93.8,80,70,100,100,100,100,100,55.6,66.7,41.7,6,6,7,2,5,6,5,6,6,6,5,6,5,2
"790",1793,80,70,1.07558289180039,0.358195887993897,93.8,80,70,100,100,100,100,100,55.6,66.7,41.7,6,6,6,6,5,6,3,5,5,6,5,6,5,5
"791",1794,85,75,1.35960650558399,-0.356977304364359,84.4,90,80,83.3,100,100,100,100,100,100,58.3,7,6,6,4,5,6,6,5,5,7,6,7,5,4
"792",1795,40,70,-1.22242634699417,-0.784023167427203,84.4,50,70,25,83.3,66.7,100,100,0,0,25,5,6,5,4,3,3,3,5,6,5,4,7,3,1
"793",1796,55,45,-0.645772343251715,0.0752136895787599,65.6,40,50,25,75,0,0,100,0,0,33.3,5,4,6,6,2,6,5,6,3,4,2,5,2,2
"794",1797,65,60,0.214905274274339,-0.928086832074909,78.1,30,60,25,100,0,100,0,0,44.4,58.3,6,6,5,4,5,7,4,4,3,5,5,6,4,2
"795",1798,70,35,-0.645772343251715,-0.928086832074909,65.6,80,60,25,91.7,0,100,33.3,0,0,41.7,4,5,5,4,2,7,2,3,4,5,6,6,5,3
"796",1798,70,35,-0.645772343251715,-0.928086832074909,65.6,80,60,25,91.7,0,100,33.3,0,0,41.7,5,5,4,5,4,7,7,7,4,6,7,7,6,6
"797",1801,70,80,-2.65545458017505,1.07336908035215,93.8,0,0,25,100,0,0,33.3,0,0,25,4,5,7,3,5,6,2,4,4,6,5,5,3,1
"798",1802,60,60,0.498928888057936,-0.212913639716653,81.2,90,100,100,100,100,100,100,88.9,100,91.7,6,7,7,7,2,5,4,4,6,5,5,6,4,2
"799",1806,75,50,-1.50644996077777,-0.0688499750689463,84.4,70,40,91.7,66.7,100,100,100,0,44.4,25,4,4,5,3,5,4,5,5,6,6,4,3,4,4
"800",1807,85,65,-0.361748729468118,0.219277354226466,100,70,80,25,100,100,100,100,0,55.6,25,2,2,1,7,7,7,6,4,2,6,6,5,4,2
"801",1808,70,55,-0.361748729468118,-0.639959502779497,37.5,0,0,25,91.7,0,33.3,0,0,0,25,3,6,6,4,5,7,2,6,4,6,5,6,4,3
"802",1809,65,40,-0.645772343251715,-0.784023167427203,65.6,10,60,25,91.7,0,33.3,0,0,22.2,50,4,6,7,4,6,4,5,4,4,5,5,5,4,2
"803",1811,65,60,-0.361748729468118,0.358195887993897,43.8,20,40,25,91.7,0,66.7,0,0,0,50,5,5,6,3,6,6,6,2,2,7,2,3,4,3
"804",1812,60,45,-1.22242634699417,-0.784023167427203,90.6,0,0,25,100,33.3,100,100,0,0,16.7,3,6,5,4,4,6,5,6,1,6,5,6,4,2
"805",1812,60,45,-1.22242634699417,-0.784023167427203,90.6,0,0,25,100,33.3,100,100,0,0,16.7,1,5,5,6,5,6,6,5,1,6,6,6,4,3
"806",1813,85,55,0.498928888057936,1.78854227271041,100,70,90,25,100,0,100,100,11.1,11.1,33.3,5,5,7,4,4,6,4,5,4,5,5,6,4,1
"807",1814,80,85,0.787255889929164,-0.639959502779497,87.5,60,80,41.7,66.7,100,100,100,33.3,22.2,33.3,7,7,6,7,7,7,4,7,4,6,5,7,4,5
"808",1815,75,55,-1.22242634699417,-1.64326002443317,84.4,0,0,25,66.7,0,33.3,0,0,0,25,2,7,5,7,2,7,2,4,2,6,4,5,3,2
"809",1815,75,55,-1.22242634699417,-1.64326002443317,84.4,0,0,25,66.7,0,33.3,0,0,0,25,2,7,5,6,5,7,6,5,3,6,5,4,3,1
"810",1816,40,50,-1.22242634699417,-0.49589583813179,84.4,0,0,33.3,83.3,0,66.7,66.7,0,0,33.3,4,4,7,4,6,4,4,4,1,4,4,4,4,6
"811",1816,40,50,-1.22242634699417,-0.49589583813179,84.4,0,0,33.3,83.3,0,66.7,66.7,0,0,33.3,4,4,4,4,4,5,5,5,5,4,4,4,4,4
"812",1817,75,45,-1.50644996077777,1.50556007429527,96.9,70,40,91.7,100,100,100,100,66.7,55.6,33.3,6,7,7,5,5,7,1,7,7,7,5,7,3,3
"813",1818,65,60,0.498928888057936,-0.212913639716653,96.9,90,80,83.3,91.7,100,100,100,44.4,44.4,33.3,2,6,5,6,5,6,5,4,3,3,2,5,4,5
"814",1819,65,55,0.498928888057936,2.21558813577325,93.8,60,60,100,100,0,100,100,0,66.7,50,6,6,5,4,5,7,2,4,6,2,6,6,4,5
"815",1820,70,45,-1.794776962649,-1.49919635978546,93.8,20,0,91.7,100,0,0,0,33.3,33.3,25,3,5,5,3,6,5,6,4,4,6,6,6,1,1
"816",1821,85,75,0.787255889929164,1.21743274499986,93.8,100,70,100,100,100,100,100,11.1,100,83.3,6,3,6,2,3,6,2,6,5,6,6,6,4,3
"817",1823,75,70,-0.645772343251715,-0.212913639716653,96.9,50,70,83.3,100,66.7,100,100,77.8,100,33.3,7,7,7,4,5,7,7,7,5,5,6,7,5,5
"818",1824,55,60,-0.361748729468118,-1.49919635978546,71.9,30,60,25,91.7,0,100,0,0,0,50,6,6,7,6,4,6,2,1,6,1,4,5,3,3
"819",1825,60,65,-1.22242634699417,-0.928086832074909,93.8,90,60,25,83.3,0,0,0,0,0,41.7,3,6,6,7,4,6,6,5,2,7,4,7,4,3
"820",1825,60,65,-1.22242634699417,-0.928086832074909,93.8,90,60,25,83.3,0,0,0,0,0,41.7,1,7,6,6,5,6,6,6,2,6,5,6,4,2
"821",1826,55,35,0.214905274274339,-0.928086832074909,84.4,80,80,75,91.7,66.7,66.7,100,22.2,11.1,25,2,3,7,2,3,6,2,3,2,1,4,7,4,1
"822",1826,55,35,0.214905274274339,-0.928086832074909,84.4,80,80,75,91.7,66.7,66.7,100,22.2,11.1,25,1,5,7,2,4,7,7,5,1,2,6,7,4,2
"823",1828,85,75,0.214905274274339,-1.06700536584234,96.9,90,90,91.7,91.7,0,100,0,22.2,55.6,33.3,6,7,6,3,3,6,3,4,3,5,4,6,3,3
"824",1829,70,50,-0.645772343251715,-0.49589583813179,71.9,40,80,91.7,75,100,100,100,11.1,11.1,50,6,6,5,3,5,6,4,7,5,3,2,7,4,3
"825",1830,60,75,-1.22242634699417,-0.356977304364359,93.8,0,90,100,100,0,33.3,0,0,0,33.3,1,3,7,6,4,6,6,2,1,2,2,6,4,2
"826",1831,50,45,-1.22242634699417,1.07336908035215,65.6,10,40,33.3,91.7,0,66.7,0,0,0,33.3,4,4,4,4,4,4,4,4,4,4,4,4,5,5
"827",1833,100,65,0.787255889929164,1.78854227271041,81.2,100,90,25,100,100,100,100,0,0,50,6,7,2,7,2,7,3,7,6,6,6,7,3,2
"828",1834,40,70,0.498928888057936,1.07336908035215,71.9,60,60,25,91.7,0,100,100,0,0,33.3,5,7,5,6,3,7,6,5,3,7,7,6,3,2
"829",1837,90,55,-0.645772343251715,0.219277354226466,100,100,90,100,100,100,100,100,0,0,33.3,5,7,6,7,6,7,2,4,4,6,5,5,4,1
"830",1839,80,75,1.07558289180039,1.21743274499986,96.9,60,70,25,100,100,100,100,44.4,66.7,50,6,6,7,6,6,6,5,6,5,7,5,6,1,2
"831",1840,85,70,0.214905274274339,-0.212913639716653,93.8,20,50,50,100,100,100,100,0,0,33.3,5,5,5,3,6,6,6,5,3,6,6,5,2,5
"832",1841,65,80,1.35960650558399,1.93260593735812,96.9,90,100,91.7,100,100,100,100,66.7,88.9,100,6,6,5,6,6,6,5,5,5,5,6,6,5,5
"833",1842,85,65,0.787255889929164,1.21743274499986,96.9,90,100,100,100,0,100,100,66.7,88.9,50,5,4,5,7,3,7,4,6,4,6,5,7,4,5
"834",1843,50,60,-1.50644996077777,-1.06700536584234,0,0,0,25,33.3,0,0,0,0,0,25,6,5,6,3,2,6,3,3,3,5,3,6,4,3
"835",1847,70,70,0.787255889929164,0.0752136895787599,90.6,90,80,100,100,100,100,66.7,44.4,55.6,50,5,5,3,7,5,7,7,5,3,6,6,7,3,4
"836",1849,80,70,0.787255889929164,0.502259552641604,100,80,100,91.7,100,100,100,100,100,77.8,33.3,6,6,5,7,3,6,2,5,6,6,5,6,4,5
"837",1850,70,55,-1.794776962649,-1.49919635978546,50,0,0,25,41.7,0,33.3,0,0,0,16.7,5,6,7,3,5,7,3,6,6,6,5,6,4,3
"838",1851,70,75,-0.361748729468118,1.07336908035215,84.4,60,80,75,91.7,0,100,0,0,0,33.3,5,2,6,5,5,3,2,6,4,2,1,2,3,5
"839",1854,55,60,0.787255889929164,0.219277354226466,87.5,10,50,66.7,100,0,0,0,0,0,25,5,5,2,6,2,6,5,4,2,5,4,5,4,2
"840",1854,55,60,0.787255889929164,0.219277354226466,87.5,10,50,66.7,100,0,0,0,0,0,25,5,5,5,4,3,6,5,4,4,5,3,5,4,2
"841",1855,35,50,-1.22242634699417,-0.356977304364359,78.1,70,60,25,100,0,33.3,66.7,11.1,0,58.3,3,6,4,4,4,6,3,2,3,6,6,6,3,1
"842",1856,60,80,-0.934099345122943,-0.928086832074909,50,70,30,58.3,50,0,33.3,0,0,0,16.7,3,7,6,4,5,7,7,6,2,7,7,4,4,2
"843",1857,70,80,-0.0734217275968895,-0.49589583813179,68.8,90,90,100,100,100,100,100,0,0,33.3,4,6,6,4,5,6,6,4,4,6,5,6,4,1
"844",1857,70,80,-0.0734217275968895,-0.49589583813179,68.8,90,90,100,100,100,100,100,0,0,33.3,5,5,6,5,5,7,5,6,4,6,5,5,4,1
"845",1859,40,55,-0.934099345122943,-1.06700536584234,100,30,70,100,100,100,100,100,11.1,11.1,33.3,7,7,7,5,6,6,7,6,7,3,3,3,4,1
