id_code,cohort,start_time,end_time,duration,USborn,18plus,RUniYrs,School year,major,ratereading,ratewriting,ratespeaking,accent,born outside,engfirst,polideo,partypick,agecomeus,ssn,religion,othrel,denom,collcredits,englevel,firstlang,prevexp,expparticip,firstlogin,FathEd,FathOcc,MothEd,Income,class,gender,SelfIncome,marital,comfyspkreadeng,turn18quarter,gpa,mothocc,closerparty,Ethnic,hispdetail,hispother,asiandetail,asianother,ethdenomination,affirmgoodfaith,usemydata,birthdate,plan4yearuni,age,wheremomborn,wheremomraised,wheredadborn,wheredadraised,stateborn,Motheth,mothethexp,fatheth,fathethexp,socpsychclass,missionfoothill,majorconc,highestdegstrin,otherdegree,SES,acknowledge,SDO1,SDO2,SDO3,SDO4,SDO5,SDO6,learnid_1,learnid_2,learnid_3,gms.in_1,gms.in_2,wmnpromote,geninequalex,geninequalprob,geninequalhigh,discrimnoprob,discrimjobs,sexisttv,menwomeneq,womenmenop,opsociety,allgrpadvance,lowtohighstatus,certaingroups,definementor,hopementee,goalsmentor,somementor,benfitmentor,gaystraight,pellgrant,declaremaj,changingmaj,commonmaj,howbalancdist,underforty,averagpersdist,typicalsucdist,typicalunsuc,genderhappens,oppgender,govpolicydont,unfairfavorgen,risefallgender,uniquegender,govpolicybad,SEC532,SEC533,chairparts,spatialrel,diagrams,math1,math2,math3,math4,math5,math6,math7,math8,math9,math10,math11,math14,math15,math16,howmanymath,mathposthigh
76141,Fall17,9/25/2017 21:35,9/25/2017 22:38,63,0,1,First year,2,BSN,4,4,4,1,El Salvador,0,6,5,1,1,2,N/A,4,3,5,Spanish,0,N/A,"Yes, this is my first time in the REP",1,Car mechanic,1,3,2,2,9,3,1,2,4,Homemaker / Seamstress,1,3,5,N/A,7,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",5/8/1973,5,44,El Salvador,El Salvador,El Salvador,El Salvador,El Salvador,3,Salvadoran,3,Salvadoran,2,1,10,3,n/a,6,1,2,1,1,6,6,5,3,3,3,2,5,7,2,2,2,6,2,3,5,6,6,6,5,4,"A mentor is a role model, someone who teaches an individual and helps acheive goals.","I would like to have a postive outcome and have better chances for a good, successful future.",Getting a degree in higher education.,1,"My mentor encourages and pushes me to continue pursuing my education goals, even when times get tough.",2,2,1,"I will not change my major, workng in the medical field is something I've always dreamed of.","Change of heart, classes are too hard, or too boring. Someone might realize they like something else or don't consider themselves able to finish their studies.",40,2,30,45,15,1,1,4,1,1,7,5,130,20,5,6,4,3,7,6,6,3,6,3,5,3,2,Pre-Algebra,6,Pre-algebra 1991,Pre-Algebra in high school,3,1
76144,Fall17,9/25/2017 22:24,9/25/2017 23:15,51,0,1,six,3,computer science,2,2,2,0,China,0,5,3,2,1,6,N/A,1,87,3,Chinese,0,[Decline to Answer],"Yes, this is my first time in the REP",3,Oxygen Delivery Department Staff at Hospital,2,1,4,2,14,3,1,2,3.91,teacher,2,4,8,N/A,1,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1/31/1990,6,27,"Chuangchun,  Jilin, China","Chuangchun, Jilin,China","Chuangchun, jilin, China","Chuangchun, jilin, China",Jilin,4,N/A,4,N/A,3,2,2,4,[Decline to Answer],4,1,2,3,5,6,4,5,3,2,3,2,5,3,6,6,4,4,4,3,3,3,4,4,5,7,A mentor directs you when you feel confused.,How to make a choice.,make good decision when I need to.,1,[Decline to Answer],2,2,1,"No, I like what I'm doing now.","Courses are way too hard for them, or they couldn't see their future.",30,1,20,30,20,4,4,4,6,4,5,6,100,33,5,4,6,6,7,3,7,5,2,4,3,4,1,Calculus,"1, 2, 3, 4","Algebra in 2002, Geometry in 2002, Pre-calculus/Trigonometry in 2016, calculus in 2017",[Decline to Answer],5,5
76147,Fall17,9/25/2017 22:26,9/25/2017 23:10,44,1,1,3,4,Business Administration,3,3,3,0,n/a,0,3,1,0,1,2,n/a,2,54,3,Spanish,0,n/a,"Yes, this is my first time in the REP",1,construction he builds fences for houses,1,5,3,2,14,3,1,2,284,custodian for college,4,3,1,n/a,7,n/a,n/a,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",10/21/1990,6,26,"Sahuayo, Michuacan, Mexico","Sahuayo, Michuacan, Mexico","San Pedro, Michuacan, Mexico","San Pedro, Michuacan, Mexico",CA,3,n/a,3,n/a,1,2,6,4,[Decline to Answer],4,1,1,2,2,4,4,6,5,5,5,3,5,6,6,6,6,2,3,1,2,2,6,6,6,5,"Someone who guides you or helps you in either career, spiritual, family or financial",[Decline to Answer],[Decline to Answer],2,[Decline to Answer],2,2,1,[Decline to Answer],uncertainty,25,1,25,30,15,5,2,5,2,3,5,3,95,25,6,6,6,5,5,6,6,3,6,4,4,5,1,"ELEMENTARY STATISTICS	","1, 2, 5",Intermediate Algebra 2017 Statistics,[Decline to Answer],3,3
76150,Fall17,9/25/2017 23:33,9/26/2017 0:01,28,0,1,4,5,Psychology and American Sign Language,3,3,3,0,vietnam,0,4,5,1,1,2,n/a,2,60,3,vietnamese,0,n/a,"Yes, this is my first time in the REP",2,n/a,4,14,2,1,14,1,1,2,3,n/a,3,4,8,n/a,5,n/a,n/a,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",10/2/1990,6,26,vietnam,vietnam,vietnam,vietnam,saigon,4,vietnamese,4,vietnamese,2,1,10,3,[Decline to Answer],2,1,2,1,4,6,7,7,4,4,3,3,5,5,5,5,4,3,5,4,4,5,5,6,6,5,someone guide you on a specific subject,supporting,experience,2,[Decline to Answer],1,1,1,no,change of mind,35,1,50,25,50,6,4,3,5,4,6,2,160,30,5,6,5,5,3,6,3,6,6,6,4,2,2,statistics,"1, 2, 5","algebra in 2010, geometry and statistics 2011",[Decline to Answer],4,5
76153,Fall17,9/26/2017 0:32,9/26/2017 0:47,15,0,1,2,3,"Media Studies, Math, Computer Science",4,3,4,1,China,0,2,7,2,1,6,N/A,1,58,4,Chinese,0,[Decline to Answer],"Yes, this is my first time in the REP",6,Business owner,6,13,4,1,14,1,1,2,4,Principal of primary school,4,4,8,N/A,1,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1/9/1996,6,21,"Jinan, Shandong, China","Jinan, Shandong, China","Beijing, China","Beijing, China","Shandong, China",4,Chinese,4,Chinese,3,2,2,4,[Decline to Answer],7,1,6,4,5,3,4,4,6,6,6,5,6,5,6,7,4,6,4,5,3,4,5,4,5,3,[Decline to Answer],[Decline to Answer],[Decline to Answer],1,[Decline to Answer],2,2,1,"No, I like my major.",[Decline to Answer],45,1,30,40,25,6,4,4,6,4,3,7,140,34,4,6,6,7,7,7,3,7,6,6,6,6,1,Calc 2 and Linear Algebra,"1, 2, 3, 4, 5, 6","Algebra in 2013, Geometry in 2012, Pre-Calc in 2014, Calc in 2015, Stats in 2016",[Decline to Answer],4,5
76156,Fall17,9/29/2017 14:43,9/29/2017 14:59,16,0,1,1,3,Psychology,3,3,3,0,Hong Kong,0,2,1,2,0,2,N/A,4,53,4,Cantonese,0,/,"Yes, this is my first time in the REP",2,Airport Staff,2,6,2,2,14,1,1,2,3.37,Church Staff,4,4,8,N/A,1,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",4/13/1997,6,20,Hong Kong,Hong Kong,Hong Kong,Hong Kong,Hong Kong,4,N/A,4,N/A,3,2,10,3,/,5,1,2,4,2,5,5,5,4,5,5,2,5,6,6,6,4,1,4,1,3,3,4,6,6,5,A person who teaches you and give you advise base on their personal experiences.,to get inspired on life experiences and be willing to share with open hearts,"that we can inspire each other, and receive recognition from my mentor",1,life advise,2,2,1,No,They are not sure which career field they want to enter,40,1,35,40,30,6,5,2,6,4,3,6,145,32,6,4,6,2,4,5,6,6,6,4,6,2,2,STATISTICS,"3, 5","Pre-Calculus in 2017, Statistics in 2017",/,1,4
76159,Fall17,9/26/2017 2:02,9/26/2017 2:12,10,0,1,4,5,Managerial Economic,3,3,3,0,Hong Kong,0,2,3,1,0,6,n/a,1,91,4,Cantonese,1,online,"Yes, this is my first time in the REP",3,Insurance manager,1,11,5,2,14,1,1,2,3,"houseworker, take care my sister, me , and my father",2,4,7,Asian,1,Hong Kongese,n/a,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",5/15/1998,7,19,Hong Kong,Hong Kong,Hong Kong,Hong Kong,Hong Kong,4,n/a,4,n/a,1,2,10,4,[Decline to Answer],8,1,4,5,2,6,5,5,6,6,6,6,6,6,4,4,4,5,4,3,5,4,6,6,6,6,"helper, a student with more experiences",friend,learn from his or her experiences,1,learn from his or her experiences,2,2,1,no. I am sure about mu major. I am going to graduate in Spring 2018.,because they are not sure about their future,70,1,50,80,35,6,6,6,6,6,6,6,235,42,6,6,6,5,5,6,6,6,6,6,6,6,2,Calculus,"1, 2, 4, 5","Calculus and Sta in 2016,2017",[Decline to Answer],2,4
76162,Fall17,10/6/2017 11:11,10/6/2017 12:08,57,0,1,None,2,I don't have one yet,4,2,2,0,Mexico,0,4,6,1,0,2,other,2,I'm   not sure,3,Spanish,0,[Decline to Answer],"Yes, this is my first time in the REP",3,Driver,1,14,2,2,3,4,1,2,I don't khow,Housewife,4,3,1,N/a,7,other,Latino,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",8/19/1977,6,40,Mexico,Mexico,mexico,Mexico,Mexico,3,N/A,3,n/A,1,2,10,2,[Decline to Answer],7,1,5,4,4,5,5,5,5,5,3,5,4,2,4,5,5,5,5,5,6,5,6,6,6,5,[Decline to Answer],[Decline to Answer],[Decline to Answer],1,[Decline to Answer],2,2,2,yes,Psychology,80,1,80,50,100,6,5,3,6,4,4,4,310,32,6,6,6,2,5,6,3,6,6,6,6,6,2,i dont take any,6,[Decline to Answer],[Decline to Answer],3,1
76165,Fall17,10/1/2017 10:28,10/1/2017 10:54,26,0,1,3,3,biological sciences,4,4,4,1,philippines,0,4,1,2,1,2,n/a,2,17.67,5,tagalog,0,n/a,"Yes, this is my first time in the REP",2,driver/delivery guy for bay area bumpers.,2,6,3,2,14,1,1,2,0,EVS janitor,2,4,8,n/a,4,n/a,n/a,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",80994,6,23,manila philippines,manila philippines,manila philippines,manila philippines,manila philippines,4,n/a,4,n/a,2,1,10,3,[Decline to Answer],8,1,2,2,4,6,7,7,6,6,5,5,6,4,5,5,5,2,5,4,3,4,5,5,4,3,someone who gives me advice and someone i look up to.,to lead me in the right path.,"right path, right decisions, right answers.",2,[Decline to Answer],2,1,1,[Decline to Answer],if they found something better for them.,60,1,50,40,60,6,4,4,7,5,6,7,210,39,7,5,6,1,5,7,3,7,6,6,5,1,1,elementary algebra,"1, 2, 3","algebra 2017, geometry 2010, trigonometry 2011",[Decline to Answer],3,1
76168,Fall17,9/26/2017 8:32,9/26/2017 8:55,23,1,1,2,8,psychology ms,3,3,3,0,na,0,4,7,0,1,2,na,2,60,4,spanish,1,[Decline to Answer],"Yes, this is my first time in the REP",1,na,1,14,2,2,2,1,1,2,3,na,2,3,1,na,7,na,na,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",7/3/1997,6,20,mexico,mexico,mexico,mexico,california,3,na,3,na,1,2,10,3,[Decline to Answer],3,1,5,4,4,4,4,4,4,4,3,4,4,4,5,5,5,2,6,6,4,3,3,3,3,3,a mentor is someone who guides you,learning,life perspectives,2,[Decline to Answer],,,1,[Decline to Answer],[Decline to Answer],40,1,45,45,45,4,5,2,4,4,4,5,175,28,4,4,4,4,4,4,4,4,5,5,5,5,2,statistics,"1, 2, 3, 4, 5",statistics,[Decline to Answer],4,4
76171,Fall17,9/26/2017 9:17,9/26/2017 9:41,24,1,1,2,4,Anthropology with cultural emphasis,5,5,5,1,N/A,1,2,1,0,1,6,N/A,1,114 quarter units,5,English,0,N/A,"Yes, this is my first time in the REP",1,Assembly line: inspecting parts for computers,2,5,2,2,14,1,1,2,3.65,"Assembly line: microscope work, inspecting small electronic parts",4,4,8,N/A,5,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",11/9/1997,6,19,"Ho Chi Minh City, Vietnam","Ho Chi Minh City, Vietnam","Da Nang, Vietnam","Da Nang, Vietnam",CA,4,Vietnamese and Chinese,4,Vietnamese,3,2,10,3,[Decline to Answer],5,1,1,1,1,7,7,7,6,5,4,1,6,6,7,7,7,1,1,1,2,2,4,3,5,5,Someone who can guide me towards the right direction and offer helpful advise,Learning something new and gaining new perspectives/insights/strategies to succeeding in my goals,Advancing my academic/professional careers and possibly personal growth,2,[Decline to Answer],2,1,1,Not changing major because I like anthropology,Too many required major classes; not interested in major anymore; no good careers; found something they're more passionate about,25,1,40,35,0,6,4,2,1,4,4,7,100,28,6,6,6,5,7,6,7,6,7,6,6,4,2,Elementary Statistics and Probability,"1, 2, 3, 5",2016,[Decline to Answer],4,2
76174,Fall17,9/26/2017 9:32,9/26/2017 10:46,74,1,1,2 years,4,Social Behavior,3,3,4,1,N/A,1,3,1,0,1,6,N/A,1,58,5,[Decline to Answer],0,N/A,"Yes, this is my first time in the REP",1,he was a carpenter. now resides in prison,3,10,4,2,2,1,1,2,2.77,owns her own business which is a Daycare and schedule coordinator of the SAP Center,2,3,1,N/A,7,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",5/19/1997,7,20,"San Jose, Ca, United States","East Side San Jose, Ca, United States","San Jose, Ca, United States","East Side San Jose, Ca, United States",CA,3,N/A,3,N/A,6,1,10,3,[Decline to Answer],6,1,1,4,3,6,5,6,4,3,3,4,6,5,6,6,5,1,5,1,2,4,4,6,2,4,I would define a mentor as someone who guides your life decisions.,learning about an objective I came to them with.,[Decline to Answer],2,[Decline to Answer],1,1,1,Yes because I'm not sure exactly what job i would like to do in the future.,The classes are too hard resulting in thinking the job will be too hard for them,45,1,35,25,15,6,2,5,4,4,6,7,120,34,6,7,7,1,3,6,2,4,5,5,2,1,2,Statistics in 2016,"1, 2, 3, 5",2016,[Decline to Answer],4,2
76177,Fall17,9/27/2017 15:21,9/27/2017 15:44,23,1,1,0,2,Nursing,3,3,3,1,Na,1,4,5,0,1,2,Na,4,0,5,English,1,School experiments,"Yes, this is my first time in the REP",2,Educator,2,11,2,2,11,3,1,2,4,Medical Assistant,2,5,7,Natives American,7,Na,Na,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",121283,6,33,"San Jose, CA. U.S.A.","San Jose, CA. U.S.A.","San Jose, CA. U.S.A.","San Jose, CA. U.S.A.",California,5,Native American,5,Native American,5,1,10,3,[Decline to Answer],5,1,2,3,3,3,4,6,4,5,4,5,5,4,4,4,4,2,3,2,4,4,5,3,5,5,Leader,Manners,Organization skills,1,Motivation to strive beyond my reach,2,2,1,"Nursing, want to make money and assist the sick",Money,40,1,35,40,35,6,6,6,5,6,6,6,150,41,7,7,7,5,6,6,6,5,6,6,6,6,2,Na,2,2002 algebra,Na,3,1
76180,Fall17,10/3/2017 8:13,10/3/2017 8:34,21,1,1,4,6,Biological Sciences,4,4,4,0,N/A,1,3,1,0,1,7,Buddhist and Catholic,1,180,5,English,1,UCSD,"Yes, this is my first time in the REP",5,Quality Assurance Engineer,4,11,4,1,14,1,1,2,3.3,Registered Nurse,4,4,8,N/A,6,Vietnamese and Filipino,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",3/7/1995,7,22,"Cebu, Phillippines",Philippines and the United States,"Ho Chi Minh City, Vietnam",Vietnam and the United States,CA,4,N/A,4,N/A,2,1,10,5,[Decline to Answer],6,1,3,2,2,6,5,6,5,5,4,2,5,3,5,5,5,2,5,2,3,3,6,6,7,6,A mentor is someone who guides their mentees and gives them advice.,I would want the guidance and information that will help me out with my career.,What to do after I earn my masters in nursing.,1,"I've learned so much about my career in nursing, especially how to achieve my masters program that I am applying for and what to look forward to in the medical field. I worked towards my goal of being a nurse practitioner one day.",2,2,1,"No, because I already graduated with a bachelors in biological sciences.",They have not found what they really want to do with their lives.,50,1,50,60,40,5,5,4,4,5,6,6,200,35,6,7,6,7,6,6,3,5,7,2,3,6,1,Calculus-Based Introductory Probability and Statistics,"1, 2, 3, 4, 5","Algebra 2007, Geometry 2008, Pre-Calculus/Triginometry 2009, Calculus in 2011, Statistics 2012",[Decline to Answer],5,4
76183,Fall17,9/26/2017 9:38,9/26/2017 10:12,34,1,1,1,3,Psychology,5,5,5,0,N/A,1,2,1,0,1,2,N/A,4,21,5,English,0,N/A,"Yes, this is my first time in the REP",3,Electrician,1,4,3,2,14,2,1,2,3.4,Unknown,4,3,1,N/A,7,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",11/9/1996,4,20,"Tijuana, Mexico","Los Angeles, CA United States","MichoacÌÁn, Mexico","Los Angeles, CA United States",CA,3,Hispanic,3,Hispanic,5,1,10,3,[Decline to Answer],5,1,2,1,1,7,7,7,6,5,5,2,5,5,7,7,7,1,6,1,2,1,5,2,6,6,Someone who guides another person and gives them advice.,To be helpful for someone who is need of a mentor.,Being able to be more motivated towards goals,2,[Decline to Answer],1,2,1,N/A,If there is not a high demand of their before selected major.,85,1,75,85,95,6,5,2,6,4,3,7,340,33,6,4,5,4,5,6,4,5,6,3,5,3,2,Algebra 2,6,[Decline to Answer],[Decline to Answer],3,1
76186,Fall17,9/26/2017 16:45,9/26/2017 17:30,45,0,0,0,2,Psychology,3,3,3,1,Pakistan,1,1,1,1,1,4,N/A,1,none,5,English,0,N/A,"Yes, this is my first time in the REP",5,Financial Manager,5,11,4,2,14,1,1,1,2.68,Teacher,4,4,8,N/A,6,Pakistani,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",11/21/1999,6,17,Pakistan,Pakistan,Pakistan,Pakistan,"Capital City, Pakistan",4,"Asian, Pakistani",4,"Asian, Pakistani",2,1,10,3,[Decline to Answer],6,1,1,1,1,7,7,7,2,2,2,1,6,5,7,7,6,1,6,1,1,1,1,1,7,7,A mentor is someone that provides an example for others.,I would hope to retain all the knowledge possible about the subject I am being mentored in.,[Decline to Answer],2,[Decline to Answer],2,2,1,No because I enjoy the study of Psychology and I intend to pursue it throughout college and in the future.,"Declaring too early, change of interest, or not enough research done on the selected major",15,2,35,40,10,5,6,2,4,4,2,5,100,28,2,2,5,4,6,5,6,3,6,5,4,2,1,Intermediate Algebra,"1, 2, 3","Geometry 2013, Algebra 2014, Pre-Calculus 2015",[Decline to Answer],3,1
76189,Fall17,9/26/2017 9:56,9/26/2017 10:22,26,1,1,1,3,Psychology,5,5,5,1,N/A,1,6,2,0,1,7,Catholic,2,31,5,English,0,N/A,"Yes, this is my first time in the REP",4,Vice President of Sales,6,13,6,2,3,4,1,2,3,Supply Chain Manager for a  medical company,4,7,8,N/A,7,N/A,"White, African American, South American","Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",3/20/1995,6,22,"New York City, New York, United States",New York City,"Chicago, Illinois, United States",Chicago,IN,1,Italian,1,Lithuanian,5,1,10,3,[Decline to Answer],6,1,6,4,2,4,3,2,3,3,2,2,6,6,2,2,2,6,2,5,6,6,6,6,3,3,A mentor is someone who is educated in a specific subject willing to teach others struggling in it,I would hope to gain new ways of working on a subject that I struggle with and having someone have a more direct way of helping me without the distraction of a large class,"I would hope to work towards not being afraid of subjects like math and learning better ways to remembering formulas, ideas, words, and so on",1,I would consider my father to be a mentor because he has always taught me how to work hard and that if something didn't work for me the first time to try it a different way until I became successful,2,1,1,[Decline to Answer],They discover that they have other interests as they get older,45,1,10,45,45,5,2,3,6,3,7,6,145,32,2,2,6,1,3,7,6,4,6,6,2,1,1,Statistics,"1, 2, 3, 5","Geometry in 2009, Trigonometry in 2010, Algebra in 2017, Statistics 2017",[Decline to Answer],4,2
76192,Fall17,9/26/2017 9:57,9/26/2017 10:15,18,1,1,1,3,Sociology,5,5,4,1,N/A,1,3,6,0,1,2,N/A,4,28 units,5,English,0,At Westmont College,"Yes, this is my first time in the REP",5,Part-time police officer and CEO of food distribution company,6,12,6,2,14,1,1,2,3.2,Executive Director of Figure Skating Rink/School,2,5,8,N/A,7,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",11/24/1997,6,19,"Palo Alto, CA, USA","Palo Alto, CA, USA","Palo Alto, CA, USA","Palo Alto, CA, USA",CA,1,European,5,Native Alaskan and European,1,2,10,3,[Decline to Answer],7,1,1,1,1,7,7,7,6,6,6,2,6,3,7,7,7,1,6,1,2,2,5,3,6,5,A mentor is someone who is either involved in your area of work interest or a spiritual guide. It is someone who you know and trust and work with regularly on bettering yourself.,To learn about what I am interested in and gain more self-awareness and have a meaningful connection with another human,overcoming obstacles such as shyness or just talking about faith and how it pertains to my life.,1,I have learned a lot from this person. I worked on being a better person in my community and getting involved with activities etc.,2,2,1,"Maybe, I'm just taking sociology for the first time.",Because their interest changed,25,1,50,25,0,2,5,3,2,6,3,6,100,27,1,1,5,1,5,7,2,5,6,5,2,1,2,Algebra 2 in 2015,"1, 2",Algebra 2 in 2015,[Decline to Answer],3,1
76195,Fall17,9/26/2017 10:37,9/26/2017 11:03,26,1,1,0,2,psychology,3,3,3,1,N/A,0,4,6,0,1,2,N/A,6,N/A,5,Vietnamese,0,N/a,"Yes, this is my first time in the REP",7,Real estate agent / bartender,7,14,3,2,4,1,1,2,4,Hair dresser,4,7,3,N/A,5,N/A,Vietnamese/ Cuban/White,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",2/8/1998,5,19,Vietnam,Vietnam,"Glendale, CA","Glendale, CA",CA,4,n/a,6,White/ Hispanic,5,1,10,3,[Decline to Answer],6,1,4,4,4,6,6,6,5,5,5,3,5,6,6,7,5,3,4,3,4,4,4,4,4,4,[Decline to Answer],[Decline to Answer],[Decline to Answer],1,[Decline to Answer],2,1,1,[Decline to Answer],No longer interested.,70,1,25,65,30,5,4,3,3,5,3,6,190,29,6,6,3,1,5,5,5,5,5,4,3,1,2,geometry,"1, 2",[Decline to Answer],[Decline to Answer],2,1
76198,Fall17,9/26/2017 10:42,9/26/2017 11:09,27,1,1,"I'm a freshman at Mission College, I'm still in my first year.",2,My major is Fashion Designing.,4,4,3,0,N/A,1,5,5,0,1,2,N/A,6,6 college credits.,5,English,1,I've done an experiment where it is a game to test your hearing and it tests you if you know your physiology of the ear.,"Yes, this is my first time in the REP",1,Electronic's assembler,1,4,2,2,14,1,1,2,"3.7 in High school, and College is still undecided",Assembler,4,4,8,n/a,5,n/a,Vietnamese American,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1/27/1999,6,18,South Vietnam,South Vietnam,South Vietnam,South Vietnam,CA,4,Vietnamese,4,Vietnamese,2,1,10,3,[Decline to Answer],3,1,4,4,1,7,6,5,3,4,4,4,5,5,7,7,6,1,7,1,2,3,3,4,7,4,A mentor is someone who provides advice to those who are in need of support and someone to look up to. It's someone you want to be more like in the future.,"Their idea on life through their perspective and advice on how to keep going when things get rough. Someone who has been through a lot, but tells you that they've been through the same, so just keep going.",My goals in mind with my ideal mentor would be getting to be more like them as they are a big influence in my life.,1,I have friends that are a year older than me that have been my mentor. They tell me how to get through college and give me advice on subjects I'm struggling on or where my future will be.,2,1,1,"Yes, to fashion design because culinary arts is too difficult to get in and be earning a good amount of money.","They found something else they were passionate about, classes are too difficult for them, and cost of education or wanting a higher paying job.",35,1,40,40,25,4,5,4,3,5,4,5,140,30,4,4,2,1,7,7,2,7,6,7,4,1,1,Elementary Algebra,"1, 2, 5","Geometry 2014, Algebra 2015, Statistics 2016",[Decline to Answer],3,4
