id_code,cohort,start_time,end_time,duration,USborn,18plus,RUniYrs,School year,major,ratereading,ratewriting,ratespeaking,accent,born outside,engfirst,polideo,partypick,agecomeus,ssn,religion,othrel,denom,collcredits,englevel,firstlang,prevexp,expparticip,firstlogin,FathEd,FathOcc,MothEd,Income,class,gender,SelfIncome,marital,comfyspkreadeng,ADHD,learndisability,skinallergy,headinjury,turn18quarter,gpa,mothocc,closerparty,Ethnic,hispdetail,hispother,asiandetail,asianother,ethdenomination,affirmgoodfaith,usemydata,handedness,birthdate,plan4yearuni,age,wheremomborn,wheremomraised,wheredadborn,wheredadraised,stateborn,fatigue,teethclench,templesach,mouthwide,jawjoint,clickjoint,Motheth,mothethexp,fatheth,fathethexp,socpsychclass,missionfoothill,grindwakeful,majorconc,highestdegstrin,otherdegree,SES,acknowledge,SDO1,SDO2,SDO3,SDO4,SDO5,SDO6,learnid_1,learnid_2,learnid_3,gms.in_1,gms.in_2,childunder18,clenchwakeful,grindteeth,clenchteeth,dentition,wmnpromote,geninequalex,geninequalprob,geninequalhigh,discrimnoprob,discrimjobs,sexisttv,menwomeneq,womenmenop,opsociety,allgrpadvance,lowtohighstatus,certaingroups,baldistribution,operlaptop,operphone,phonecard,definementor,hopementee,goalsmentor,somementor,benfitmentor,gaystraight,pellgrant,mancomplete,specialfavor,innocentremark,womeasily,qualitypure,womcherish,womcontrol,womexagg,womfaircomp,fewwomteas,womsuperior,feminists,womrefined
75217,Sum17,7/4/2017 17:29,7/4/2017 18:03,34,1,1,2,2,Psychology,4,4,4,1,N/A,1,1,1,0,1,6,N/A,1,28,5,[Decline to Answer],0,[Decline to Answer],"Yes, this is my first time in the REP",5,Civil Engineer,3,11,5,2,11,1,1,0,0,0,0,2,2.4,Assembly,4,4,8,N/A,6,Indian,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,8/25/1997,5,19,India,Punjab,India,Punjab,California,1,2,2,1,1,1,4,South Asian,6,South Asian,3,1,1,10,3,[Decline to Answer],5,1,2,2,2,7,2,7,1,1,1,5,3,2,1,1,1,3,3,7,7,7,1,7,6,6,6,1,1,1,1,1,1,5,1,[Decline to Answer],[Decline to Answer],[Decline to Answer],2,[Decline to Answer],,,,,,,,,,,,,,,
75220,Sum17,6/27/2017 16:36,6/27/2017 17:07,31,0,1,1,2,Business,3,3,3,0,China. China people's republic,0,8,6,2,0,6,N/A,7,12,3,Chinese,0,[Decline to Answer],"Yes, this is my first time in the REP",7,N/A,7,5,4,1,5,1,1,0,0,0,0,2,3,N/A,3,9,8,N/A,7,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,4-Sep-97,4,20,"China, China people's republic",China people's republic,"China, China people's republic","China, China people's republic","China, China people's republic",2,2,2,2,2,2,4,N/A,4,N/A,2,1,2,10,3,[Decline to Answer],7,1,1,1,1,7,6,7,5,4,3,1,6,2,2,2,2,2,6,6,5,4,2,6,2,1,2,6,4,4,4,2,1,5,2,"Mentor is a person who guides you through life choices it can be a parent, guardian, and a counselor that has more experience.",I would hope for a mentor to help me in any decisions that has to do with my future.,Mentors have more experience I would want them to guide me in the path to my career.,2,[Decline to Answer],,,4,4,4,4,4,4,4,4,4,4,4,4,4
75223,Sum17,6/26/2017 16:42,6/26/2017 17:11,29,0,1,1,3,pre-nursing,3,3,3,0,Philippines,1,5,1,1,1,2,N/A,2,26,5,English,0,N/A,"Yes, this is my first time in the REP",5,mechanical engineer,5,7,3,2,14,1,1,0,0,0,0,2,3.7,accountant,4,4,8,N/A,4,philippines,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,5/9/1998,7,19,philippines,philippines,philippines,philippines,manila,2,2,2,2,2,2,4,filipino,4,filipino,2,1,2,10,3,[Decline to Answer],4,1,5,2,2,5,6,6,4,4,4,3,4,2,1,2,2,1,4,5,6,6,3,5,5,3,3,3,4,6,4,3,2,5,1,"a mentor is someone you would look up to, someone you aspire to become in the future",[Decline to Answer],[Decline to Answer],2,[Decline to Answer],2,2,4,3,4,6,5,4,5,6,6,6,4,,5
75226,Sum17,6/29/2017 19:36,6/29/2017 19:51,15,1,1,2,3,Biological Sciences,4,4,4,1,N/A,0,2,1,0,1,2,N/A,7,51.5,5,Mandarin,0,N/A,"Yes, this is my first time in the REP",5,Director of Quality Insurance at a tech company,5,12,5,2,14,1,1,0,0,0,0,2,3.45,Real Estate Appraiser,4,4,8,N/A,1,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,10/3/1997,6,19,Taiwan,Taiwan,Taiwan,Taiwan and the United States,CA,2,2,2,2,2,2,4,Chinese,4,Chinese,2,1,2,10,3,[Decline to Answer],4,1,1,1,1,6,7,7,6,5,5,2,4,2,1,2,2,2,3,2,6,7,2,6,1,1,1,2,3,6,5,2,2,5,2,An inspirational role model,Guidance,My career,2,[Decline to Answer],2,2,1,4,1,2,1,2,1,2,2,4,2,3,2
75229,Sum17,6/26/2017 17:31,6/26/2017 17:51,20,1,1,2 1/2,4,Nursing,5,5,5,1,N/A,0,2,1,0,1,2,N/A,2,60,5,Spanish,0,N/A,"Yes, this is my first time in the REP",1,Gardener,1,7,3,2,2,1,1,0,0,0,0,2,4,Janitor,4,3,1,N/A,7,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,1/10/1996,6,21,"Jalisco, Mexico",Cihuatlan,"Jalisco, Mexico",Cihuatlan,California,2,2,2,2,2,2,3,N/A,3,N/A,1,1,2,10,3,[Decline to Answer],3,1,2,2,1,6,6,6,5,5,5,1,5,2,2,2,2,2,6,7,6,5,1,4,2,2,2,2,2,6,5,2,2,5,2,A mentor is someone who guides you through hardships to get to your goal.,I hope to get beneficial advice and not just waste my time.,That they are able to help me get to my goal.,2,[Decline to Answer],2,2,4,1,1,1,7,7,1,3,1,1,1,7,4
75232,Sum17,6/26/2017 18:53,6/26/2017 19:36,43,1,1,2 years,3,Nursing,3,3,3,1,N/A,0,4,5,0,1,1,N/A,1,46,3,Chinese -cantonese,0,N/A,"Yes, this is my first time in the REP",1,Hair stylist,1,3,1,2,14,1,1,0,0,0,0,2,2.8,Hair Stylist,3,4,8,N/A,1,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,3/9/1997,6,20,Vietnam,Vietnam,Vietnam,Vietnam,CA,2,2,2,2,2,2,4,Chinese,4,Chinese,2,1,2,10,3,[Decline to Answer],5,1,4,3,4,5,4,5,4,4,3,3,4,2,2,2,2,2,3,3,5,4,3,5,3,2,3,4,3,4,6,3,1,5,1,Someone you look up to and teach you things.,Learning new things,To learn and be able to work together,1,"My parents, they have taught me things in life that I need to learn, as well as some of my teachers.",2,1,2,3,3,2,4,4,4,2,4,3,4,3,2
75235,Sum17,7/1/2017 9:30,7/1/2017 9:51,21,1,1,2,3,nursing,4,4,5,1,na,1,7,7,0,1,2,na,4,10,5,english,0,na,"Yes, this is my first time in the REP",2,na,3,14,3,2,14,4,1,0,0,0,0,2,385,LVN,4,9,8,na,7,na,na,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,5/26/1979,6,38,california,[Decline to Answer],california,california,ca,2,2,2,2,2,2,6,na,6,na,2,1,2,10,3,[Decline to Answer],5,1,6,5,2,4,4,4,6,6,6,1,5,1,2,2,1,2,5,4,5,3,4,4,2,5,5,5,5,5,2,3,2,6,2,A mentor is simply put as a person that one can look up to and receive advice.,The most important goal would be to help an individual to bring about positive change within their own life as a result of my own failures as examples.,[Decline to Answer],1,I was able to reflect my life decisions and attitudes that may be prevalent in my life.,,,,6,6,5,6,5,7,5,7,4,5,2,5
75238,Sum17,6/26/2017 19:02,6/26/2017 19:26,24,0,1,1,3,accounting,3,4,3,0,Vietnam,0,4,3,2,0,1,N/A,1,27,3,Vietnamese,0,N/A,"Yes, this is my first time in the REP",2,Businessman,2,1,2,2,14,1,1,0,0,0,1,2,4,housewife,2,4,8,N/A,5,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,8/6/1996,7,20,Vietnam,Vietnam,Vietnam,Vietnam,Hue,2,2,2,2,2,2,4,N/A,4,N/A,2,1,2,10,3,"I did not answer ""other"" for the previous question",5,1,3,4,2,7,7,7,6,6,3,2,5,2,2,2,2,2,5,1,1,1,6,2,3,6,7,7,7,3,4,4,2,5,2,someone who gives thoughtful advice,figure out something meaningful and apply it to any aspect of life,how to live to the fullest,1,how to make as many beloved ones as possible,2,2,5,2,4,6,6,7,3,4,2,4,7,3,6
75241,Sum17,6/26/2017 19:03,6/26/2017 19:33,30,1,1,1,3,Clinical Nutrition,3,3,3,0,N/A,0,4,6,0,1,2,N/A,2,60,5,Cantonese,0,N/A,"Yes, this is my first time in the REP",2,machine operator,2,6,3,2,14,1,1,0,0,0,0,2,3.74,machine operator,3,4,8,N/A,1,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,6/22/1998,6,19,"Guangzhou, Guangdong, China","Guangzhou, Guangdong, China","Hong Kong, China","Hong Kong, China",CA,2,2,2,2,2,2,4,N/A,4,N/A,2,1,2,10,3,[Decline to Answer],5,1,4,2,3,6,6,6,3,2,2,4,6,2,2,2,2,2,5,6,5,5,3,4,3,4,4,5,4,6,5,2,1,1,2,A mentor is someone to teaches and helps another person in a specific field or job.,Experience and more understanding of a certain field.,"Gaining experience and good work, hands on experience in the field.",2,[Decline to Answer],2,,1,4,4,4,4,4,4,4,3,4,4,4,4
75244,Sum17,6/26/2017 19:36,6/26/2017 19:56,20,0,1,3,4,Physics,4,4,4,1,Philippines,1,3,1,1,1,6,N/A,7,60+,5,English,0,[Decline to Answer],"Yes, this is my first time in the REP",3,Truck driver,5,6,4,2,14,1,1,0,0,0,0,2,3.3,Medical Assistant,2,4,8,N/A,4,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,3/11/1998,6,19,Philippines,Philippines,"California, USA","California, USA",Manila,2,2,2,2,2,2,4,N/A,1,n/A,2,1,2,9,3,[Decline to Answer],5,1,5,2,1,7,7,7,6,4,3,1,6,2,2,2,2,2,3,7,7,6,1,7,1,1,1,1,1,7,7,1,2,5,2,Someone who guides and and someone who one learns from under their tutelage,Experience and knowledge,[Decline to Answer],2,[Decline to Answer],2,2,1,1,3,2,2,3,1,1,1,3,4,7,1
75247,Sum17,6/26/2017 20:22,6/26/2017 20:37,15,1,1,2,4,Accounting,5,5,5,1,n/a,0,1,1,0,1,3,n/a,1,62,5,Telugu,1,Loyola Marymount University Psychology Department,"Yes, this is my first time in the REP",6,Technical Sales,5,11,5,2,14,3,1,0,0,0,0,2,3.2,Elementary School Teacher,2,4,8,n/a,6,Indian,n/a,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,9/7/1997,7,19,"Vijawada, Andra Pradesh, India","Vijawada, Andra Pradesh, India","Kakinada, Andra Pradesh, India","Kakinada, Andra Pradesh, India",CA,2,2,2,2,2,2,4,Indian,4,Indian,2,1,2,10,3,[Decline to Answer],6,1,2,4,2,5,7,7,4,4,4,2,5,2,2,2,2,2,6,7,7,7,1,6,6,2,2,2,3,5,5,2,2,5,2,Someone who guides to the right direction,A long lasting support system and someone who will tell me about all the opportunities out there.,With my ideal mentor my goal is to improve myself professionaly.,1,My mentor talks to me almost everyday and tells me what I should do to make the best of my college years.,2,2,1,2,2,5,3,3,2,3,5,4,4,7,3
75250,Sum17,6/26/2017 22:13,6/26/2017 22:47,34,0,1,1,3,applied mathematics,2,2,3,0,Vietnam,0,2,6,1,1,2,N/A,2,52,3,Vietnamese,0,N/A,"Yes, this is my first time in the REP",2,Machine operator,2,3,1,2,14,1,1,0,0,1,0,2,3,Stay home,3,4,8,N/A,5,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,9/20/1998,7,18,Vietnam,Vietnam,Vietnam,Vietnam,Dongnai,2,2,2,2,2,2,4,N/A,4,N/A,7,1,2,6,3,[Decline to Answer],3,1,5,6,6,7,7,7,4,6,5,6,6,2,2,2,2,2,6,5,6,6,2,4,4,3,5,4,5,4,4,4,2,3,2,A person who is acknowledge,I don't know,[Decline to Answer],2,[Decline to Answer],2,,1,5,3,4,3,4,2,2,1,3,4,3,2
75253,Sum17,6/26/2017 20:41,6/26/2017 21:23,42,1,1,1,3,Sociology,4,4,4,1,N/A,1,2,1,0,1,2,N/A,2,30,5,english,0,N/A,"Yes, this is my first time in the REP",3,Truck Driver,2,8,2,2,6,1,1,0,0,0,0,2,3.7,Customer Service,2,3,1,N/A,7,N/A,Hispanic,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,12/19/1983,5,33,"San Jose, CA, U.S.A","San Jose, CA, U.S.A","San Jose, CA, U.S.A","San Jose, CA, U.S.A",CA,2,2,2,2,2,2,3,Hispanic,3,Hispanic,2,1,2,10,3,[Decline to Answer],3,1,1,1,1,7,7,7,5,5,4,1,5,1,2,2,2,2,3,7,7,7,1,7,1,1,1,1,1,7,6,1,3,6,2,A mentor is someone you can seek advice from.,The most important thing would be to gain more knowledge and understanding of the given subject.,Understanding information given to me.,1,I have had a few mentors walk me through the college process.,2,1,5,2,2,2,2,5,2,3,2,2,2,6,2
75256,Sum17,7/3/2017 20:20,7/3/2017 20:46,26,0,1,3,3,Sociology,4,4,4,1,India,0,1,7,1,1,3,N/a,1,60 units,4,Gujrati,0,[Decline to Answer],"Yes, this is my first time in the REP",5,N/a,7,3,4,2,3,1,1,0,0,0,0,2,2.4,nanny,4,4,8,N/A,6,Indian,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,12/22/1994,6,22,Isnav gujrat india,india,Gujrat India,India,Gujrat,2,2,2,2,2,2,6,indian,4,indian,5,1,1,10,4,[Decline to Answer],7,1,4,3,3,3,3,3,5,6,6,5,5,2,1,1,1,1,5,4,5,5,5,5,4,3,5,4,4,4,4,1,1,6,2,Mentor is someone you go to with promblems and hoping for good solution or someone who can guide you through.,i would hope for some good postive outcome and helpful advice.,Life goals and to better myslef everyday.,1,[Decline to Answer],2,2,5,5,4,4,4,7,5,6,3,5,5,4,4
75259,Sum17,6/26/2017 21:24,6/26/2017 21:58,34,0,1,5,5,Behavioral science,3,4,3,0,Cambodia,0,2,3,2,1,1,N/A,1,62,3,Cambodia,1,USA,"Yes, this is my first time in the REP",2,Laborer,2,2,2,1,2,1,1,0,0,0,0,2,2,Taylor,2,4,8,N/A,6,Cambodia,Cambodia,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,5/21/1992,1,25,Cambodia,Cambodia,Cambodia,Cambodia,Phnom Penh city,2,2,2,2,2,2,4,N/A,4,N/A,3,1,2,10,2,[Decline to Answer],2,1,2,3,2,6,6,6,5,4,6,3,5,2,2,2,2,2,6,6,5,4,2,4,4,6,6,6,6,5,3,4,1,6,2,"Friendly, experienced, and trusted adviser.",success,To finish college,1,Success without having to pay them back. Finish college,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4
75262,Sum17,6/26/2017 21:42,6/26/2017 21:58,16,0,1,2,4,Nursing,5,5,5,0,Vietnam,0,3,3,1,1,6,n/a,1,60,5,Vietnamese,0,n/a,"Yes, this is my first time in the REP",1,Stocker,1,6,3,1,14,1,1,0,0,0,0,2,3.94,Cashier,2,4,8,n/a,1,n/a,n/a,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,9/26/1997,5,19,Vietnam,Vietnam,China,Cambodia,Vietnam,2,2,2,2,2,2,4,n/a,4,n/a,5,1,2,10,3,[Decline to Answer],5,1,4,2,2,6,6,6,5,4,4,3,5,2,2,2,2,2,5,6,6,5,2,6,2,5,2,6,6,6,3,5,2,5,2,Someone that guide you.,Learning something,Fulfill the requirements,2,I put no,2,1,1,3,2,4,2,1,2,3,2,5,2,3,3
75265,Sum17,6/26/2017 21:56,6/26/2017 22:14,18,0,1,2,3,EARLY CHILDHOOD DEVELOPMENT,3,2,4,0,MEXICO,0,2,1,1,1,7,CATHOLIC,1,60,5,SPANISH,0,N/A,"Yes, this is my first time in the REP",2,MAITENANCE AT A HOTEL,1,5,4,2,3,1,1,0,0,0,0,2,3,MCDONALDS,4,3,1,N/A,7,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,8/29/1995,6,21,CANADAS JALISCO MEXICO,CANADAS JALISCO MEXICO,SAN MIGUEL EL ALTO JALISCO MEXICO,SAN MIGUEL EL ALTO JALISCO MEXICO,JALISCO,2,2,2,2,2,2,3,MEXICAN,3,MEXICAN,2,1,2,10,3,[Decline to Answer],5,1,1,1,1,7,7,7,4,4,4,2,5,2,2,2,2,2,3,7,7,7,1,1,1,2,1,1,1,1,1,2,1,6,2,A MENTOR IS SOMEONE WHO HELPS YOU MAKE BETTER DECISIONS,KNOWLEDGE,HOW TO SUCCESFULLY GET THROUGH COLLEGE,1,AN EASIER PATH TOWARDS SUCCESS,2,2,3,1,1,1,2,2,3,2,2,3,2,6,4
75268,Sum17,6/27/2017 13:55,6/27/2017 14:17,22,1,1,3,4,Behavioral Science,3,3,4,0,N/a,0,2,1,0,1,1,N/A,1,Not sure,5,Vietnamese,1,SJSU,"Yes, this is my first time in the REP",7,I don't know,7,14,2,2,14,1,1,0,0,0,0,2,2.7,I don't know,4,7,8,N/A,5,N/A,White/Vietnamese,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",0,11/15/1996,7,20,Vietnam,Vietnam,Vietnam,Vietnam,CA,1,1,2,2,2,2,4,N/a,4,N/a,1,1,1,10,3,[Decline to Answer],6,1,2,2,2,5,6,7,4,4,4,2,5,2,1,1,2,2,2,7,6,6,1,6,1,1,1,2,2,6,6,2,2,6,2,"a guide, someone who helps someone else struggling in the area that they once struggled and had overcome.","knowledge, advice, guidance, a friend.",a bond that is built on trust,1,"understanding, growing, bettering myself, looking at the bigger picture, things get better. self-love.",3,1,1,1,1,3,4,7,2,4,1,,7,5,6
75271,Sum17,6/26/2017 22:20,6/26/2017 22:44,24,0,1,2,4,health science,3,3,3,0,mexico,0,2,1,1,1,7,catholic,1,0,4,spanish,0,N/A,"Yes, this is my first time in the REP",1,n/a,1,4,2,2,14,1,1,0,0,0,0,2,3.2,n/a,2,3,1,n/a,6,n/a,n/a,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,7/20/1997,7,19,Mexico,Mexico,Mexico,Mexico,mexico,2,2,2,2,2,2,3,n/a,3,n/a,2,1,2,10,3,[Decline to Answer],4,1,2,1,1,7,7,7,3,4,5,3,4,2,2,2,2,3,5,6,6,5,2,3,7,2,5,2,2,5,5,5,2,5,2,someone who helps you and guides you,[Decline to Answer],be able to communicate and work together,1,My mom she is always helping me and pushing me to do my best at school,2,2,3,2,3,2,3,4,2,2,3,4,3,5,4
75274,Sum17,6/30/2017 12:30,6/30/2017 12:49,19,1,0,0,1,N/A,3,3,3,0,N/A,0,6,1,0,1,2,N/A,4,N/A,5,Vietnamese,0,N/A,"Yes, this is my first time in the REP",3,Gardener,4,9,4,2,14,1,1,0,0,0,0,0,3.2,QA Technician,4,7,8,N/A,7,N/A,I am Vietnamese and African American.,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,7/7/2000,6,16,"Saigon, Vietnam","Saigon, Vietnam","Da Nang, Vietnam","Da Nang, Vietnam",CA,2,2,1,2,2,2,4,N/A,6,Asian and African American,1,1,2,10,1,[Decline to Answer],5,1,4,3,3,4,4,6,4,4,4,2,4,2,2,2,2,2,4,6,6,5,2,6,4,2,2,4,5,3,5,2,1,5,2,A mentor who has expertise in a certain area who helps guide their mentee.,The most important thing I'd hope is to have a life long helping hand and someone I can trust with issues and problems outside of just the specific topic.,My goals would be able to find a mentor that is able to answer my questions and take me towards the right path.,2,[Decline to Answer],2,2,5,4,4,4,5,5,3,4,3,4,5,5,5
75277,Sum17,7/3/2017 14:45,7/3/2017 15:10,25,1,1,1,3,Registered Nurse,4,4,4,0,N/A,0,4,5,0,1,2,N/A,3,41,5,Lahu,0,N/A,"Yes, this is my first time in the REP",3,"Interpreter, Class teacher",3,2,2,2,14,2,1,0,0,0,0,2,3.48,Case Manager,1,4,8,N/A,6,Lahu,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,1/21/1987,7,30,Laos,Laos,Laos,Laos,CA,2,2,2,2,2,2,4,Lahu,4,Lahu,2,1,2,10,7,In the process towards my Associates Degree.,1,1,4,3,2,5,5,5,5,2,2,4,4,1,2,2,2,2,6,4,3,2,4,3,3,5,6,2,2,5,4,4,2,7,2,Someone you look up to and seek advice and respect.,Giving quality advice that will help out in the future and beyond.,Any wise words or knowledge to better enhance ourselves as a human being and in life and society.,2,[Decline to Answer],2,,4,4,6,5,5,7,5,4,3,3,5,4,2
75280,Sum17,6/27/2017 2:15,6/27/2017 2:32,17,1,1,1,3,"Psychology, B.A.",4,4,4,1,n/a,0,1,1,0,1,1,n/a,1,40,5,Burmese,0,n/a,"Yes, this is my first time in the REP",4,n/a,3,4,3,2,14,1,1,0,0,0,0,2,26,test technician,4,4,8,n/a,6,Burmese,n/a,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,9/29/1998,7,18,"Yangon, Myanmar","Yangon, Myanmar","Yangon, Myanmar","Yangon, Myanmar",CA,2,2,2,2,2,2,4,Burmese,4,Burmese,1,1,2,10,3,n/a,5,1,2,3,2,7,7,7,4,5,3,3,5,2,2,2,2,2,3,6,7,5,2,5,3,4,3,4,4,6,5,3,1,5,2,Someone responsible who you look up to for advice,"I hope to receive good advice, but even more importantly, support, no matter my decisions.",I hope to feel more comfortable reaching out to my mentor about anything without feeling like I am a nuisance.,1,I've received great support and friendship. I worked towards educational goals and improved on my attendance.,2,,1,2,4,5,4,4,1,5,3,7,6,7,6
75283,Sum17,6/27/2017 9:20,6/27/2017 10:00,40,1,1,3,5,Sociology and bussiness administration,3,2,3,0,N/A,1,6,2,0,1,2,N/A,7,60 credits,5,English,1,In 7/8/9 grade I participated in a reseach study on girls and eating disorders,"Yes, this is my first time in the REP",2,Postman,3,6,3,2,11,3,1,0,0,0,0,2,3.5,"home care taker, preschool teacher",4,1,8,N/A,7,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,12/4/1975,6,41,"Missouri, US","Missouri, Kanas, Colorado, and Texas US","Los Angles, Ca, US","Los Angels, Ca, US",CA,2,2,2,2,2,2,1,N/A,1,N/A,7,1,1,10,4,"I am in the middle of getting my BA, finished my AA",7,1,1,1,1,7,7,6,5,5,5,1,6,2,1,2,2,2,6,5,5,5,2,5,3,3,5,6,6,5,2,3,2,5,2,Someone you value their opinion and model your life after,how to handle the next phase of my life,how to do a good job in the new field I am working towards,1,"The benifits I recieved was ebing able to talk through situations and recieve help, my goal was how to raise children and how to have a healthy marriage",2,2,2,2,2,2,1,6,5,3,3,7,2,5,5
75286,Sum17,6/28/2017 12:36,6/28/2017 13:08,32,0,1,3 years,5,Computer Engineering,4,3,4,0,Indonesia,0,4,5,1,1,4,N/A,1,Over 140 UC credits,5,Indonesian languange/bahasa Indonesia,0,N/A,"Yes, this is my first time in the REP",5,"Director of sales, at a semiconductor company.",2,11,4,2,1,1,1,0,0,0,0,2,3.05,Housewife.,3,4,8,N/A,6,Indonesian,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,10/25/1996,7,20,"West Sumatra, Indonesia","Batam, Indonesia","East Java, Indonesia","East Java, Indonesia","Riau Islands, Indonesia",2,2,2,2,2,2,4,Indonesian,4,Indonesian,3,1,2,4,3,[Decline to Answer],7,1,4,2,2,6,5,4,5,4,4,3,6,2,2,2,2,2,6,6,7,5,2,5,1,2,1,6,5,6,6,2,2,5,2,Someone who is quite experienced in usually a technical field (but can also be from other areas in life) who guides and gives advice to the person they're mentoring.,I would appreciate a lot of guidance and insights about the topic I'm interested about.,To be successful in life and have a good career path.,2,[Decline to Answer],2,1,4,4,3,5,3,7,6,5,4,5,6,4,7
75289,Sum17,7/2/2017 21:01,7/2/2017 21:37,36,0,1,6,7,Psychology,4,5,5,1,Taiwan,1,3,3,1,1,6,N/A,1,130,5,English,1,CSU East Bay,"Yes, this is my first time in the REP",5,Electrical Engineer,5,12,5,1,14,1,1,0,0,0,0,2,3.9,Realtor,2,4,8,N/A,1,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,7/7/1989,7,27,"Taipei, Taiwan","Taipei, Taiwan","Taiwan, Taipei","Taiwan, Taipei","Taiwan, Taipei",2,2,2,2,2,2,4,Taiwanese,4,Taiwanese,2,1,2,10,5,[Decline to Answer],8,1,2,2,2,5,5,5,4,4,4,3,5,2,2,2,2,2,4,5,5,5,3,5,2,2,3,5,5,6,3,3,1,2,2,Someone who offers guidance to a person in one or more aspects of life.,Honesty,Open communication and mastery,1,Someone to oversee the process of pushing myself a limit. Overcoming emotional frustrations in order to further work towards a goal.,2,1,1,1,4,4,4,4,1,4,4,5,4,4,4
75292,Sum17,7/1/2017 20:07,7/1/2017 20:35,28,1,0,0,1,NA,5,4,5,1,NA,1,4,5,0,1,6,N/A,1,0,5,English,0,N/A,"Yes, this is my first time in the REP",5,Software Engineer,6,12,4,1,14,1,1,0,0,0,0,0,3.78,Information Systems,2,4,8,N/A,1,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,4/18/2000,6,17,"Taipei, Taiwan","Taipei, Tawian","Norwood, Massachusetts, USA","Norwood, Massachusetts, USA",CA,2,2,2,2,2,2,4,Tawianese,4,Chinese,1,1,2,10,1,[Decline to Answer],6,1,4,3,2,6,5,7,5,4,5,3,4,2,2,2,2,2,6,6,5,4,3,3,2,3,5,2,2,6,5,4,2,1,1,"A mentor is someone who bestows not only knowledge regarding a subject on his/her student, but also someone who teaches that student moral values.","I would like to learn values that will last a life time, including how to better empathize with others.","I would like to develop a good relationship with my mentor, as well as becoming well versed in the subject(s) that my mentor teaches.",1,"One of my most important mentors in my life has been my had. He's been there for me throughout, and has taught me many values, including courtesy/respect, eloquence, and responsibility. A goal I worked towards(w/ his guidance) was my Boy Scouting journey.",2,2,5,4,2,,3,5,3,4,5,5,5,4,7
